Latitude (decimal degrees):	48.379
Longitude (decimal degrees):	9.491
Elevation (m):	770
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: -165 deg. 
Nominal power of the PV system (c-Si) (kWp):	4.5
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200221:0310,0.0,0.0,0.0,1.96,5.38,0.0
20200221:0410,0.0,0.0,0.0,1.05,4.55,0.0
20200221:0510,0.0,0.0,0.0,0.34,3.93,0.0
20200221:0610,0.0,0.0,0.0,-0.05,3.38,0.0
20200221:0710,66.96,28.18,7.18,-0.34,3.31,0.0
20200221:0810,170.5,55.55,15.71,0.49,3.17,0.0
20200221:0910,280.76,82.92,22.89,1.73,3.93,0.0
20200221:1010,252.58,76.48,28.11,2.91,3.38,0.0
20200221:1110,186.57,60.38,30.79,4.01,3.38,0.0
20200221:1210,289.44,86.14,30.56,5.01,3.66,0.0
20200221:1310,226.8,70.85,27.45,5.52,3.72,0.0
20200221:1410,291.6,86.95,21.89,5.81,3.66,0.0
20200221:1510,229.72,71.65,14.47,5.71,3.17,0.0
20200221:1610,73.4,30.59,5.77,5.15,2.28,0.0
20200221:1710,0.0,0.0,0.0,3.81,1.79,0.0
20200221:1810,0.0,0.0,0.0,2.67,1.72,0.0
20200221:1910,0.0,0.0,0.0,2.22,1.86,0.0
20200221:2010,0.0,0.0,0.0,1.69,1.93,0.0
20200221:2110,0.0,0.0,0.0,1.08,1.93,0.0
20200221:2210,0.0,0.0,0.0,0.72,1.93,0.0
20200221:2310,0.0,0.0,0.0,0.43,2.07,0.0
20200222:0010,0.0,0.0,0.0,0.32,2.28,0.0
20200222:0110,0.0,0.0,0.0,0.32,2.48,0.0
20200222:0210,0.0,0.0,0.0,0.41,2.62,0.0
20200222:0310,0.0,0.0,0.0,0.55,2.76,0.0
20200222:0410,0.0,0.0,0.0,0.69,2.83,0.0
20200222:0510,0.0,0.0,0.0,0.81,3.03,0.0
20200222:0610,0.0,0.0,0.0,0.97,3.31,0.0
20200222:0710,72.23,29.79,7.48,0.98,3.59,0.0
20200222:0810,175.0,57.16,16.03,2.75,3.72,0.0
20200222:0910,185.76,60.38,23.23,4.92,3.66,0.0
20200222:1010,196.42,63.6,28.46,7.08,3.93,0.0
20200222:1110,352.84,103.05,31.16,8.83,4.21,0.0
20200222:1210,285.75,86.95,30.92,10.15,4.62,0.0
20200222:1310,233.68,74.07,27.79,10.89,4.97,0.0
20200222:1410,520.29,144.91,22.21,11.09,4.9,0.0
20200222:1510,243.45,76.48,14.76,10.67,4.69,0.0
20200222:1610,55.4,25.76,6.04,9.73,4.69,0.0
20200222:1710,0.0,0.0,0.0,8.85,4.76,0.0
20200222:1810,0.0,0.0,0.0,8.25,4.83,0.0
20200222:1910,0.0,0.0,0.0,8.12,4.55,0.0
20200222:2010,0.0,0.0,0.0,7.97,4.62,0.0
20200222:2110,0.0,0.0,0.0,7.88,4.48,0.0
20200222:2210,0.0,0.0,0.0,7.61,4.41,0.0
20200222:2310,0.0,0.0,0.0,6.96,4.28,0.0
20200223:0010,0.0,0.0,0.0,6.12,4.0,0.0
20200223:0110,0.0,0.0,0.0,4.97,3.79,0.0
20200223:0210,0.0,0.0,0.0,4.74,3.66,0.0
20200223:0310,0.0,0.0,0.0,4.95,3.93,0.0
20200223:0410,0.0,0.0,0.0,5.17,4.21,0.0
20200223:0510,0.0,0.0,0.0,5.3,4.55,0.0
20200223:0610,0.0,0.0,0.0,5.43,4.97,0.0
20200223:0710,38.34,20.13,7.79,5.23,5.1,0.0
20200223:0810,191.48,61.99,16.36,5.83,5.59,0.0
20200223:0910,209.38,66.82,23.57,7.11,6.21,0.0
20200223:1010,266.04,81.31,28.82,8.15,5.79,0.0
20200223:1110,422.46,119.95,31.52,9.12,6.21,0.0
20200223:1210,171.63,57.96,31.28,10.57,6.83,0.0
20200223:1310,418.14,119.95,28.13,11.31,6.62,0.0
20200223:1410,104.85,40.25,22.52,11.74,6.69,0.0
20200223:1510,167.36,57.16,15.05,12.04,7.72,0.0
20200223:1610,60.12,27.37,6.31,11.72,7.31,0.0
20200223:1710,0.0,0.0,0.0,11.19,7.1,0.0
20200223:1810,0.0,0.0,0.0,10.38,7.17,0.0
20200223:1910,0.0,0.0,0.0,10.25,7.52,0.0
20200223:2010,0.0,0.0,0.0,9.86,7.24,0.0
20200223:2110,0.0,0.0,0.0,9.42,7.03,0.0
20200223:2210,0.0,0.0,0.0,8.99,6.76,0.0
20200223:2310,0.0,0.0,0.0,8.65,6.48,0.0
20200224:0010,0.0,0.0,0.0,8.41,6.21,0.0
20200224:0110,0.0,0.0,0.0,8.13,5.79,0.0
20200224:0210,0.0,0.0,0.0,7.86,4.55,0.0
20200224:0310,0.0,0.0,0.0,7.27,3.31,0.0
20200224:0410,0.0,0.0,0.0,6.37,2.34,0.0
20200224:0510,0.0,0.0,0.0,5.51,1.66,0.0
20200224:0610,0.0,0.0,0.0,4.83,0.76,0.0
20200224:0710,127.22,45.08,8.1,3.49,0.69,0.0
20200224:0810,280.4,83.73,16.68,3.67,0.9,0.0
20200224:0910,433.35,120.76,23.91,4.04,1.38,0.0
20200224:1010,563.9,152.16,29.19,4.79,1.93,0.0
20200224:1110,726.88,191.6,31.89,5.97,2.41,0.0
20200224:1210,810.94,212.54,31.64,7.49,3.38,0.0
20200224:1310,642.2,173.09,28.48,9.04,4.28,0.0
20200224:1410,439.52,124.78,22.84,10.08,4.28,0.0
20200224:1510,320.98,95.8,15.34,10.44,4.83,0.0
20200224:1610,52.56,24.96,6.58,10.44,5.17,0.0
20200224:1710,0.0,0.0,0.0,9.69,5.03,0.0
20200224:1810,0.0,0.0,0.0,9.13,4.97,0.0
20200224:1910,0.0,0.0,0.0,9.38,4.97,0.0
20200224:2010,0.0,0.0,0.0,9.22,5.03,0.0
20200224:2110,0.0,0.0,0.0,8.95,4.97,0.0
20200224:2210,0.0,0.0,0.0,8.64,4.9,0.0
20200224:2310,0.0,0.0,0.0,8.34,4.76,0.0
20200225:0010,0.0,0.0,0.0,8.1,4.55,0.0
20200225:0110,0.0,0.0,0.0,7.64,4.41,0.0
20200225:0210,0.0,0.0,0.0,7.23,4.28,0.0
20200225:0310,0.0,0.0,0.0,6.74,4.21,0.0
20200225:0410,0.0,0.0,0.0,6.27,4.21,0.0
20200225:0510,0.0,0.0,0.0,5.77,4.07,0.0
20200225:0610,0.0,0.0,0.0,5.3,4.0,0.0
20200225:0710,96.12,37.03,8.41,5.98,4.28,0.0
20200225:0810,377.06,107.88,17.01,6.3,3.93,0.0
20200225:0910,159.26,53.94,24.26,6.61,4.34,0.0
20200225:1010,469.35,130.42,29.55,7.34,5.38,0.0
20200225:1110,299.38,89.36,32.27,7.69,6.55,0.0
20200225:1210,228.92,71.65,32.01,6.76,5.59,0.0
20200225:1310,188.06,61.18,28.82,6.1,5.45,0.0
20200225:1410,99.27,37.84,23.15,5.65,5.31,0.0
20200225:1510,204.57,65.21,15.63,5.46,5.17,0.0
20200225:1610,96.48,37.03,6.85,5.35,5.45,0.0
20200225:1710,0.0,0.0,0.0,5.24,5.31,0.0
20200225:1810,0.0,0.0,0.0,5.19,5.93,0.0
20200225:1910,0.0,0.0,0.0,4.65,4.83,0.0
20200225:2010,0.0,0.0,0.0,4.36,5.24,0.0
20200225:2110,0.0,0.0,0.0,3.8,4.48,0.0
20200225:2210,0.0,0.0,0.0,3.4,4.21,0.0
20200225:2310,0.0,0.0,0.0,3.24,4.69,0.0
20200226:0010,0.0,0.0,0.0,2.67,4.55,0.0
20200226:0110,0.0,0.0,0.0,2.52,5.86,0.0
20200226:0210,0.0,0.0,0.0,2.13,6.48,0.0
20200226:0310,0.0,0.0,0.0,1.38,6.69,0.0
20200226:0410,0.0,0.0,0.0,0.55,5.66,0.0
20200226:0510,0.0,0.0,0.0,-0.23,5.03,0.0
20200226:0610,0.0,0.0,0.0,-0.57,5.03,0.0
20200226:0710,154.8,51.44,8.73,-0.25,4.9,0.0
20200226:0810,405.86,111.9,17.35,0.19,5.1,0.0
20200226:0910,574.34,151.35,24.62,0.73,4.9,0.0
20200226:1010,462.02,125.59,29.92,1.28,4.76,0.0
20200226:1110,740.34,189.99,32.64,1.29,5.31,0.0
20200226:1210,828.58,210.12,32.37,1.27,6.07,0.0
20200226:1310,730.17,187.58,29.16,1.26,5.52,0.0
20200226:1410,527.49,140.89,23.47,1.46,5.17,0.0
20200226:1510,192.92,61.18,15.92,0.9,5.24,0.0
20200226:1610,95.9,36.23,7.12,0.49,4.55,0.0
20200226:1710,0.0,0.0,0.0,-0.15,4.21,0.0
20200226:1810,0.0,0.0,0.0,-0.7,3.79,0.0
20200226:1910,0.0,0.0,0.0,-1.21,3.79,0.0
20200226:2010,0.0,0.0,0.0,-1.36,3.66,0.0
20200226:2110,0.0,0.0,0.0,-1.5,3.59,0.0
20200226:2210,0.0,0.0,0.0,-1.68,3.38,0.0
20200226:2310,0.0,0.0,0.0,-1.79,3.31,0.0
20200227:0010,0.0,0.0,0.0,-2.02,3.31,0.0
20200227:0110,0.0,0.0,0.0,-2.19,3.31,0.0
20200227:0210,0.0,0.0,0.0,-2.2,3.45,0.0
20200227:0310,0.0,0.0,0.0,-2.2,3.66,0.0
20200227:0410,0.0,0.0,0.0,-1.63,3.79,0.0
20200227:0510,0.0,0.0,0.0,-1.44,3.79,0.0
20200227:0610,0.0,0.0,0.0,-1.44,3.72,0.0
20200227:0710,163.44,53.83,9.05,-1.12,3.24,0.0
20200227:0810,420.03,115.12,17.68,-0.31,3.79,0.0
20200227:0910,608.72,159.4,24.97,0.87,4.83,0.0
20200227:1010,730.75,188.38,30.29,1.74,4.41,0.0
20200227:1110,597.38,157.79,33.02,2.12,3.86,0.0
20200227:1210,198.0,62.79,32.74,2.16,3.59,0.0
20200227:1310,144.27,49.11,29.51,1.67,3.86,0.0
20200227:1410,129.51,45.08,23.79,0.44,3.93,0.0
20200227:1510,34.34,18.52,16.21,-0.09,3.72,0.0
20200227:1610,61.29,26.57,7.39,-0.2,4.97,0.0
20200227:1710,0.0,0.0,0.0,0.39,6.62,0.0
20200227:1810,0.0,0.0,0.0,1.74,8.69,0.0
20200227:1910,0.0,0.0,0.0,1.62,10.69,0.0
20200227:2010,0.0,0.0,0.0,0.47,10.34,0.0
20200227:2110,0.0,0.0,0.0,0.25,9.38,0.0
20200227:2210,0.0,0.0,0.0,-0.28,8.28,0.0
20200227:2310,0.0,0.0,0.0,-0.39,7.66,0.0
20200228:0010,0.0,0.0,0.0,-0.58,7.03,0.0
20200228:0110,0.0,0.0,0.0,-0.81,6.48,0.0
20200228:0210,0.0,0.0,0.0,-1.26,6.07,0.0
20200228:0310,0.0,0.0,0.0,-1.7,5.45,0.0
20200228:0410,0.0,0.0,0.0,-2.21,4.48,0.0
20200228:0510,0.0,0.0,0.0,-2.53,3.86,0.0
20200228:0610,0.0,0.0,0.0,-2.64,3.45,0.0
20200228:0710,168.52,57.18,9.37,-2.12,3.24,0.0
20200228:0810,221.26,67.63,18.02,-1.38,3.59,0.0
20200228:0910,493.34,132.03,25.33,-0.37,4.62,0.0
20200228:1010,648.18,168.26,30.67,0.29,4.21,0.0
20200228:1110,621.18,162.62,33.4,1.1,4.0,0.0
20200228:1210,867.6,220.59,33.11,1.88,3.66,0.0
20200228:1310,788.72,202.88,29.86,2.34,3.03,0.0
20200228:1410,611.78,161.82,24.1,2.55,2.48,0.0
20200228:1510,369.58,104.66,16.5,2.53,2.34,0.0
20200228:1610,86.36,33.81,7.66,1.65,1.93,0.0
20200228:1710,0.0,0.0,0.0,0.28,2.28,0.0
20200228:1810,0.0,0.0,0.0,-0.25,2.21,0.0
20200228:1910,0.0,0.0,0.0,-0.2,2.55,0.0
20200228:2010,0.0,0.0,0.0,0.62,2.69,0.0
20200228:2110,0.0,0.0,0.0,1.15,3.03,0.0
20200228:2210,0.0,0.0,0.0,1.6,3.38,0.0
20200228:2310,0.0,0.0,0.0,2.09,3.38,0.0
20200229:0010,0.0,0.0,0.0,2.48,3.52,0.0
20200229:0110,0.0,0.0,0.0,2.4,3.66,0.0
20200229:0210,0.0,0.0,0.0,2.55,3.59,0.0
20200229:0310,0.0,0.0,0.0,2.91,3.72,0.0
20200229:0410,0.0,0.0,0.0,2.94,3.38,0.0
20200229:0510,0.0,0.0,0.0,2.79,3.03,0.0
20200229:0610,0.0,0.0,0.0,2.35,3.17,0.0
20200229:0710,42.3,21.17,9.37,2.44,2.97,0.0
20200229:0810,248.44,75.68,18.02,3.52,2.76,0.0
20200229:0910,632.12,168.26,25.33,5.06,2.76,0.0
20200229:1010,662.22,176.31,30.67,6.7,3.66,0.0
20200229:1110,837.68,218.98,33.4,7.85,4.0,0.0
20200229:1210,317.16,94.19,33.11,8.55,4.0,0.0
20200229:1310,591.84,161.01,29.86,9.0,4.07,0.0
20200229:1410,590.62,161.01,24.1,9.39,3.93,0.0
20200229:1510,370.17,107.07,16.5,8.31,4.07,0.0
20200229:1610,118.66,43.47,7.66,7.98,4.28,0.0
20200229:1710,0.0,0.0,0.0,6.73,4.34,0.0
20200229:1810,0.0,0.0,0.0,6.67,4.62,0.0
20200229:1910,0.0,0.0,0.0,5.08,5.17,0.0
20200229:2010,0.0,0.0,0.0,4.83,4.76,0.0
20200229:2110,0.0,0.0,0.0,4.51,4.34,0.0
20200229:2210,0.0,0.0,0.0,4.05,4.41,0.0
20200229:2310,0.0,0.0,0.0,3.67,4.28,0.0
20200301:0010,0.0,0.0,0.0,3.23,3.93,0.0
20200301:0110,0.0,0.0,0.0,3.06,3.79,0.0
20200301:0210,0.0,0.0,0.0,3.02,3.86,0.0
20200301:0310,0.0,0.0,0.0,3.02,4.07,0.0
20200301:0410,0.0,0.0,0.0,3.05,4.34,0.0
20200301:0510,0.0,0.0,0.0,3.02,4.48,0.0
20200301:0610,0.0,0.0,0.0,2.88,4.55,0.0
20200301:0710,179.59,62.16,9.69,2.21,3.93,0.0
20200301:0810,429.88,119.15,18.36,3.27,3.66,0.0
20200301:0910,603.9,161.01,25.69,4.96,4.76,0.0
20200301:1010,780.62,203.68,31.04,6.73,6.21,0.0
20200301:1110,799.52,209.32,33.78,8.05,6.21,0.0
20200301:1210,714.64,189.99,33.48,8.96,5.79,0.0
20200301:1310,507.2,140.89,30.2,9.75,5.24,0.0
20200301:1410,315.04,94.19,24.42,9.97,4.28,0.0
20200301:1510,269.82,82.92,16.79,9.85,3.59,0.0
20200301:1610,123.88,45.08,7.93,8.96,2.41,0.0
20200301:1710,0.0,0.0,0.0,7.49,2.48,0.0
20200301:1810,0.0,0.0,0.0,6.26,2.55,0.0
20200301:1910,0.0,0.0,0.0,5.47,2.97,0.0
20200301:2010,0.0,0.0,0.0,5.17,4.41,0.0
20200301:2110,0.0,0.0,0.0,4.36,6.62,0.0
20200301:2210,0.0,0.0,0.0,3.81,7.24,0.0
20200301:2310,0.0,0.0,0.0,3.26,7.1,0.0
20200302:0010,0.0,0.0,0.0,2.9,6.34,0.0
20200302:0110,0.0,0.0,0.0,2.46,5.17,0.0
20200302:0210,0.0,0.0,0.0,1.89,4.14,0.0
20200302:0310,0.0,0.0,0.0,1.38,3.31,0.0
20200302:0410,0.0,0.0,0.0,1.14,2.41,0.0
20200302:0510,0.0,0.0,0.0,0.71,2.0,0.0
20200302:0610,0.0,0.0,0.0,0.27,1.59,0.0
20200302:0710,160.29,60.94,10.02,0.22,1.38,0.0
20200302:0810,194.04,61.99,18.71,2.51,1.45,0.0
20200302:0910,632.66,168.26,26.05,4.64,2.28,0.0
20200302:1010,797.54,207.71,31.42,5.57,3.17,0.0
20200302:1110,874.62,227.03,34.16,7.18,4.28,0.0
20200302:1210,506.34,140.08,33.86,8.61,4.76,0.0
20200302:1310,499.59,138.47,30.55,8.58,4.55,0.0
20200302:1410,207.68,66.82,24.74,8.42,3.52,0.0
20200302:1510,112.82,41.86,17.08,7.73,2.97,0.0
20200302:1610,81.32,33.01,8.2,6.57,2.0,0.0
20200302:1710,0.0,0.0,0.0,5.94,1.79,0.0
20200302:1810,0.0,0.0,0.0,5.21,3.17,0.0
20200302:1910,0.0,0.0,0.0,4.65,2.83,0.0
20200302:2010,0.0,0.0,0.0,4.07,3.52,0.0
20200302:2110,0.0,0.0,0.0,3.64,3.52,0.0
20200302:2210,0.0,0.0,0.0,3.24,3.31,0.0
20200302:2310,0.0,0.0,0.0,2.73,3.1,0.0
20200303:0010,0.0,0.0,0.0,2.33,2.9,0.0
20200303:0110,0.0,0.0,0.0,1.93,3.66,0.0
20200303:0210,0.0,0.0,0.0,1.45,3.79,0.0
20200303:0310,0.0,0.0,0.0,1.2,5.52,0.0
20200303:0410,0.0,0.0,0.0,1.15,5.72,0.0
20200303:0510,0.0,0.0,0.0,1.05,5.31,0.0
20200303:0610,0.0,0.0,0.0,0.74,4.62,0.0
20200303:0710,199.94,64.16,10.35,1.0,3.93,0.0
20200303:0810,331.96,95.0,19.06,1.25,4.28,0.0
20200303:0910,678.38,176.31,26.42,1.87,4.48,0.0
20200303:1010,741.87,191.6,31.8,2.54,4.41,0.0
20200303:1110,697.41,181.94,34.55,3.37,4.21,0.0
20200303:1210,602.05,160.21,34.23,4.07,3.72,0.0
20200303:1310,336.28,97.41,30.9,4.66,3.38,0.0
20200303:1410,582.25,156.18,25.06,4.78,3.03,0.0
20200303:1510,369.45,105.46,17.37,4.61,2.69,0.0
20200303:1610,142.34,49.11,8.47,4.09,2.0,0.0
20200303:1710,0.0,0.0,0.0,3.09,1.45,0.0
20200303:1810,0.0,0.0,0.0,2.05,1.24,0.0
20200303:1910,0.0,0.0,0.0,0.47,1.03,0.0
20200303:2010,0.0,0.0,0.0,0.36,0.69,0.0
20200303:2110,0.0,0.0,0.0,0.18,0.62,0.0
20200303:2210,0.0,0.0,0.0,-1.53,1.24,0.0
20200303:2310,0.0,0.0,0.0,-2.34,1.59,0.0
20200304:0010,0.0,0.0,0.0,-2.49,1.79,0.0
20200304:0110,0.0,0.0,0.0,-2.65,1.93,0.0
20200304:0210,0.0,0.0,0.0,-2.67,2.07,0.0
20200304:0310,0.0,0.0,0.0,-2.34,2.07,0.0
20200304:0410,0.0,0.0,0.0,-2.22,2.14,0.0
20200304:0510,0.0,0.0,0.0,-2.05,2.28,0.0
20200304:0610,0.0,0.0,0.0,-1.9,2.34,0.0
20200304:0710,170.68,68.31,10.69,-1.0,2.55,0.0
20200304:0810,203.85,67.69,19.41,0.74,3.03,0.0
20200304:0910,313.24,90.97,26.79,2.34,3.66,0.0
20200304:1010,723.69,188.38,32.19,3.67,4.0,0.0
20200304:1110,426.87,119.15,34.94,4.87,4.14,0.0
20200304:1210,354.96,102.24,34.61,5.55,3.79,0.0
20200304:1310,542.48,147.33,31.25,5.89,3.52,0.0
20200304:1410,582.84,156.99,25.37,5.8,3.03,0.0
20200304:1510,343.98,99.83,17.66,5.86,2.69,0.0
20200304:1610,132.16,46.69,8.73,5.44,1.86,0.0
20200304:1710,0.0,0.0,0.0,4.46,0.97,0.0
20200304:1810,0.0,0.0,0.0,3.72,0.62,0.0
20200304:1910,0.0,0.0,0.0,1.32,1.17,0.0
20200304:2010,0.0,0.0,0.0,0.48,1.38,0.0
20200304:2110,0.0,0.0,0.0,-0.23,1.52,0.0
20200304:2210,0.0,0.0,0.0,-0.8,1.66,0.0
20200304:2310,0.0,0.0,0.0,-1.23,1.66,0.0
20200305:0010,0.0,0.0,0.0,-1.38,1.66,0.0
20200305:0110,0.0,0.0,0.0,-1.31,1.66,0.0
20200305:0210,0.0,0.0,0.0,-0.55,1.79,0.0
20200305:0310,0.0,0.0,0.0,0.45,2.0,0.0
20200305:0410,0.0,0.0,0.0,1.1,2.28,0.0
20200305:0510,0.0,0.0,0.0,1.37,2.41,0.0
20200305:0610,0.0,0.81,1.49,1.37,2.48,0.0
20200305:0710,54.32,24.7,11.02,1.39,2.0,0.0
20200305:0810,319.28,92.54,19.76,2.18,1.79,0.0
20200305:0910,360.81,103.05,27.16,3.63,2.14,0.0
20200305:1010,412.56,115.93,32.57,4.84,2.62,0.0
20200305:1110,204.66,65.21,35.33,5.07,2.97,0.0
20200305:1210,323.24,94.19,34.98,4.47,3.24,0.0
20200305:1310,288.0,85.34,31.6,3.61,3.38,0.0
20200305:1410,178.38,57.96,25.69,2.51,3.38,0.0
20200305:1510,91.84,35.42,17.95,2.75,4.14,0.0
20200305:1610,115.56,41.86,9.0,3.11,3.93,0.0
20200305:1710,0.0,0.0,0.0,3.36,3.79,0.0
20200305:1810,0.0,0.0,0.0,3.61,4.07,0.0
20200305:1910,0.0,0.0,0.0,4.16,5.38,0.0
20200305:2010,0.0,0.0,0.0,4.22,5.03,0.0
20200305:2110,0.0,0.0,0.0,3.89,4.41,0.0
20200305:2210,0.0,0.0,0.0,3.53,4.14,0.0
20200305:2310,0.0,0.0,0.0,3.42,4.41,0.0
20200306:0010,0.0,0.0,0.0,3.86,5.45,0.0
20200306:0110,0.0,0.0,0.0,4.34,6.21,0.0
20200306:0210,0.0,0.0,0.0,4.0,6.62,0.0
20200306:0310,0.0,0.0,0.0,3.7,6.62,0.0
20200306:0410,0.0,0.0,0.0,3.47,6.76,0.0
20200306:0510,0.0,0.0,0.0,3.25,6.83,0.0
20200306:0610,0.0,0.81,1.82,3.04,6.76,0.0
20200306:0710,249.75,79.81,11.36,3.01,6.76,0.0
20200306:0810,493.29,136.68,20.11,3.06,6.41,0.0
20200306:0910,373.59,105.46,27.53,3.2,7.45,0.0
20200306:1010,673.2,175.5,32.96,3.29,7.93,0.0
20200306:1110,944.1,238.3,35.72,3.52,8.48,0.0
20200306:1210,923.36,233.47,35.36,3.06,6.9,0.0
20200306:1310,339.8,97.41,31.95,3.17,7.38,0.0
20200306:1410,513.63,138.47,26.01,2.99,5.59,0.0
20200306:1510,349.78,99.83,18.24,3.09,6.21,0.0
20200306:1610,150.16,50.72,9.27,2.31,5.1,0.0
20200306:1710,0.0,0.0,0.0,1.88,4.62,0.0
20200306:1810,0.0,0.0,0.0,1.72,4.07,0.0
20200306:1910,0.0,0.0,0.0,1.39,3.72,0.0
20200306:2010,0.0,0.0,0.0,1.29,3.52,0.0
20200306:2110,0.0,0.0,0.0,1.18,3.38,0.0
20200306:2210,0.0,0.0,0.0,0.86,3.24,0.0
20200306:2310,0.0,0.0,0.0,0.95,3.31,0.0
20200307:0010,0.0,0.0,0.0,0.9,3.31,0.0
20200307:0110,0.0,0.0,0.0,0.88,3.31,0.0
20200307:0210,0.0,0.0,0.0,0.69,3.31,0.0
20200307:0310,0.0,0.0,0.0,0.41,3.24,0.0
20200307:0410,0.0,0.0,0.0,0.2,3.24,0.0
20200307:0510,0.0,0.0,0.0,0.05,3.03,0.0
20200307:0610,0.0,4.03,2.15,0.0,2.9,0.0
20200307:0710,157.0,52.04,11.7,0.02,3.52,0.0
20200307:0810,170.37,55.57,20.47,0.91,4.14,0.0
20200307:0910,412.52,114.32,27.9,1.74,3.72,0.0
20200307:1010,671.26,175.5,33.35,2.6,3.38,0.0
20200307:1110,931.14,237.49,36.11,3.58,3.03,0.0
20200307:1210,447.34,123.98,35.74,4.43,2.97,0.0
20200307:1310,286.56,85.34,32.3,4.58,3.1,0.0
20200307:1410,668.25,176.31,26.33,4.63,3.31,0.0
20200307:1510,434.7,120.76,18.53,4.15,3.38,0.0
20200307:1610,171.0,56.35,9.54,3.65,3.1,0.0
20200307:1710,0.0,0.0,0.0,2.91,2.41,0.0
20200307:1810,0.0,0.0,0.0,1.79,1.93,0.0
20200307:1910,0.0,0.0,0.0,0.79,1.72,0.0
20200307:2010,0.0,0.0,0.0,0.09,1.72,0.0
20200307:2110,0.0,0.0,0.0,-0.73,1.86,0.0
20200307:2210,0.0,0.0,0.0,-1.26,2.0,0.0
20200307:2310,0.0,0.0,0.0,-1.47,2.07,0.0
20200308:0010,0.0,0.0,0.0,-1.71,2.14,0.0
20200308:0110,0.0,0.0,0.0,-1.84,2.21,0.0
20200308:0210,0.0,0.0,0.0,-1.83,2.34,0.0
20200308:0310,0.0,0.0,0.0,-1.77,2.41,0.0
20200308:0410,0.0,0.0,0.0,-1.68,2.48,0.0
20200308:0510,0.0,0.0,0.0,-1.52,2.41,0.0
20200308:0610,9.04,9.66,2.48,-1.28,2.41,0.0
20200308:0710,255.69,90.89,12.05,0.15,2.83,0.0
20200308:0810,433.84,128.7,20.83,1.56,2.9,0.0
20200308:0910,539.5,144.91,28.28,3.03,3.45,0.0
20200308:1010,813.74,210.12,33.74,4.19,3.59,0.0
20200308:1110,590.54,158.6,36.5,5.69,3.59,0.0
20200308:1210,783.27,205.29,36.12,6.81,3.45,0.0
20200308:1310,682.83,181.94,32.65,7.53,3.38,0.0
20200308:1410,584.78,158.6,26.64,7.63,3.24,0.0
20200308:1510,401.04,114.32,18.81,7.45,3.03,0.0
20200308:1610,161.73,54.74,9.8,7.15,2.55,0.0
20200308:1710,0.0,0.0,0.0,5.94,2.0,0.0
20200308:1810,0.0,0.0,0.0,4.71,2.07,0.0
20200308:1910,0.0,0.0,0.0,3.74,2.41,0.0
20200308:2010,0.0,0.0,0.0,3.31,2.55,0.0
20200308:2110,0.0,0.0,0.0,3.15,2.55,0.0
20200308:2210,0.0,0.0,0.0,3.15,2.69,0.0
20200308:2310,0.0,0.0,0.0,3.13,2.83,0.0
20200309:0010,0.0,0.0,0.0,2.99,2.9,0.0
20200309:0110,0.0,0.0,0.0,3.12,2.83,0.0
20200309:0210,0.0,0.0,0.0,3.34,2.83,0.0
20200309:0310,0.0,0.0,0.0,3.51,2.9,0.0
20200309:0410,0.0,0.0,0.0,3.54,2.97,0.0
20200309:0510,0.0,0.0,0.0,3.36,2.83,0.0
20200309:0610,0.0,1.61,2.82,3.18,2.69,0.0
20200309:0710,78.17,31.75,12.39,3.56,2.62,0.0
20200309:0810,321.44,93.5,21.19,3.72,2.83,0.0
20200309:0910,481.9,132.03,28.66,3.91,2.41,0.0
20200309:1010,809.32,209.32,34.13,3.84,2.48,0.0
20200309:1110,934.25,239.91,36.9,4.79,2.41,0.0
20200309:1210,946.98,243.93,36.5,5.83,2.55,0.0
20200309:1310,852.57,221.39,33.0,5.89,2.62,0.0
20200309:1410,656.01,174.7,26.96,6.05,2.62,0.0
20200309:1510,182.07,59.57,19.1,5.36,2.83,0.0
20200309:1610,163.58,54.74,10.07,4.92,2.76,0.0
20200309:1710,0.0,0.0,0.0,4.04,2.41,0.0
20200309:1810,0.0,0.0,0.0,2.81,2.41,0.0
20200309:1910,0.0,0.0,0.0,2.58,2.62,0.0
20200309:2010,0.0,0.0,0.0,2.11,2.48,0.0
20200309:2110,0.0,0.0,0.0,1.5,2.62,0.0
20200309:2210,0.0,0.0,0.0,1.16,2.69,0.0
20200309:2310,0.0,0.0,0.0,0.75,2.76,0.0
20200310:0010,0.0,0.0,0.0,0.43,2.9,0.0
20200310:0110,0.0,0.0,0.0,0.6,3.03,0.0
20200310:0210,0.0,0.0,0.0,0.36,3.24,0.0
20200310:0310,0.0,0.0,0.0,0.34,3.45,0.0
20200310:0410,0.0,0.0,0.0,0.93,3.59,0.0
20200310:0510,0.0,0.0,0.0,1.24,3.72,0.0
20200310:0610,1.71,6.44,3.16,1.21,4.14,0.0
20200310:0710,63.5,27.34,12.74,1.4,5.31,0.0
20200310:0810,259.42,77.62,21.55,1.59,5.72,0.0
20200310:0910,314.42,90.85,29.04,1.7,6.07,0.0
20200310:1010,433.98,119.15,34.53,1.76,5.86,0.0
20200310:1110,512.46,137.67,37.29,1.81,4.62,0.0
20200310:1210,549.31,146.52,36.88,2.43,5.31,0.0
20200310:1310,655.42,171.48,33.35,2.95,5.79,0.0
20200310:1410,239.0,73.26,27.27,3.63,5.59,0.0
